-33636.363281	-11090.909180	-33061.226563
-33636.363281	-11090.909180	-33061.226563
-34000.000000	-10909.090820	-33163.265625
-34000.000000	-10909.090820	-33163.265625
-33818.179688	-11000.000000	-33061.226563
-33818.179688	-11000.000000	-33061.226563
-33909.089844	-11181.817383	-32959.183594
-33909.089844	-11181.817383	-32959.183594
-33636.363281	-11000.000000	-33265.304688
-33636.363281	-11000.000000	-33265.304688
-33636.363281	-11000.000000	-33265.304688
-33818.179688	-11000.000000	-33163.265625
-33818.179688	-11000.000000	-33163.265625
-33727.273438	-11181.817383	-33163.265625
-33727.273438	-11181.817383	-33163.265625
-33636.363281	-11272.726563	-32959.183594
-33636.363281	-11272.726563	-32959.183594
-33545.453125	-11090.909180	-32959.183594
-33545.453125	-11090.909180	-32959.183594
-33636.363281	-11181.817383	-33163.265625
-33636.363281	-11181.817383	-33163.265625
-33636.363281	-11181.817383	-33163.265625
-34000.000000	-11272.726563	-33163.265625
-34000.000000	-11272.726563	-33163.265625
-33636.363281	-11090.909180	-33061.226563
-33636.363281	-11090.909180	-33061.226563
-33727.273438	-11363.635742	-32959.183594
-33727.273438	-11363.635742	-32959.183594
-33545.453125	-11363.635742	-32959.183594
-33545.453125	-11363.635742	-32959.183594
-33727.273438	-10090.909180	-32959.183594
-33727.273438	-10090.909180	-32959.183594
-33727.273438	-10090.909180	-32959.183594
-33636.363281	-10727.272461	-32959.183594
-33636.363281	-10727.272461	-32959.183594
-33636.363281	-12363.635742	-33061.226563
-33636.363281	-12363.635742	-33061.226563
-33818.179688	-13090.908203	-32857.144531
-33818.179688	-13090.908203	-32857.144531
-34181.816406	-13636.363281	-32653.062500
-34181.816406	-13636.363281	-32653.062500
-30000.000000	-9727.272461	-37244.898438
-30000.000000	-9727.272461	-37244.898438
-30000.000000	-9727.272461	-37244.898438
-20272.726563	-19909.089844	-43979.593750
-20272.726563	-19909.089844	-43979.593750
-90.909088	-18909.089844	-45918.367188
-90.909088	-18909.089844	-45918.367188
3090.908936	-25818.181641	-44387.753906
3090.908936	-25818.181641	-44387.753906
-11000.000000	-21545.453125	-46428.570313
-11000.000000	-21545.453125	-46428.570313
-11000.000000	-21545.453125	-46428.570313
-10363.635742	-26272.726563	-45408.164063
-10363.635742	-26272.726563	-45408.164063
-7363.636230	-41727.269531	-38979.593750
-7363.636230	-41727.269531	-38979.593750
4363.636230	-49272.726563	-28877.550781
4363.636230	-49272.726563	-28877.550781
14818.181641	-52090.906250	-10408.163086
14818.181641	-52090.906250	-10408.163086
14818.181641	-52090.906250	-10408.163086
27000.000000	-38454.542969	7653.061523
27000.000000	-38454.542969	7653.061523
24181.818359	-33363.636719	20816.326172
24181.818359	-33363.636719	20816.326172
12272.726563	-41181.816406	28163.265625
12272.726563	-41181.816406	28163.265625
12272.726563	-41181.816406	28163.265625
4727.272461	-53000.000000	20918.367188
4727.272461	-53000.000000	20918.367188
2000.000000	-61090.906250	3469.387695
2000.000000	-61090.906250	3469.387695
-272.727264	-59000.000000	-17448.980469
-272.727264	-59000.000000	-17448.980469
-6272.727051	-54090.906250	-28571.429688
-6272.727051	-54090.906250	-28571.429688
-6272.727051	-54090.906250	-28571.429688
-16636.363281	-52545.453125	-29795.917969
-16636.363281	-52545.453125	-29795.917969
-27000.000000	-53000.000000	-23775.509766
-27000.000000	-53000.000000	-23775.509766
-28181.816406	-53909.089844	-18571.429688
-28181.816406	-53909.089844	-18571.429688
-2727.272705	-58545.453125	-18265.306641
-2727.272705	-58545.453125	-18265.306641
-2727.272705	-58545.453125	-18265.306641
29272.726563	-37181.816406	-9285.714844
29272.726563	-37181.816406	-9285.714844
32545.453125	-3090.908936	-1836.734741
32545.453125	-3090.908936	-1836.734741
21000.000000	15636.363281	2244.897949
21000.000000	15636.363281	2244.897949
4727.272461	25545.453125	6224.489746
4727.272461	25545.453125	6224.489746
4727.272461	25545.453125	6224.489746
-1909.090820	24818.181641	14285.714844
-1909.090820	24818.181641	14285.714844
-1909.090820	16272.726563	26938.775391
-1909.090820	16272.726563	26938.775391
7000.000000	-7545.454102	37551.019531
7000.000000	-7545.454102	37551.019531
7000.000000	-7545.454102	37551.019531
2454.545410	-34545.453125	36734.695313
2454.545410	-34545.453125	36734.695313
2545.454590	-57090.906250	17244.898438
2545.454590	-57090.906250	17244.898438
4909.090820	-61636.363281	-5306.122559
4909.090820	-61636.363281	-5306.122559
4909.090820	-61636.363281	-5306.122559
8000.000000	-53454.542969	-26530.613281
8000.000000	-53454.542969	-26530.613281
-4909.090820	-49090.906250	-35816.328125
-4909.090820	-49090.906250	-35816.328125
-20454.544922	-49000.000000	-33265.304688
-20454.544922	-49000.000000	-33265.304688
-20454.544922	-49000.000000	-33265.304688
-23000.000000	-52727.269531	-26938.775391
-23000.000000	-52727.269531	-26938.775391
-4727.272461	-57363.632813	-21836.734375
-4727.272461	-57363.632813	-21836.734375
28909.089844	-38636.363281	4183.673340
28909.089844	-38636.363281	4183.673340
27909.089844	-9727.272461	19387.755859
27909.089844	-9727.272461	19387.755859
27909.089844	-9727.272461	19387.755859
22181.818359	-4818.181641	25714.285156
22181.818359	-4818.181641	25714.285156
11000.000000	2818.181641	31734.693359
11000.000000	2818.181641	31734.693359
-3727.272705	5363.636230	35816.328125
-3727.272705	5363.636230	35816.328125
-3727.272705	5363.636230	35816.328125
-20727.271484	6545.454102	33265.304688
-20727.271484	6545.454102	33265.304688
-34727.273438	-727.272705	29285.714844
-34727.273438	-727.272705	29285.714844
-44454.542969	-6818.181641	21020.408203
-44454.542969	-6818.181641	21020.408203
-44454.542969	-6818.181641	21020.408203
-50000.000000	-15363.635742	13061.224609
-50000.000000	-15363.635742	13061.224609
-47545.453125	-31545.453125	13163.265625
-47545.453125	-31545.453125	13163.265625
-43363.636719	-44545.453125	5612.245117
-43363.636719	-44545.453125	5612.245117
-43363.636719	-44545.453125	5612.245117
-36727.273438	-52090.906250	-12346.938477
-36727.273438	-52090.906250	-12346.938477
-28545.453125	-53272.726563	-24285.714844
-28545.453125	-53272.726563	-24285.714844
-15909.090820	-42545.453125	-41326.531250
-15909.090820	-42545.453125	-41326.531250
-7454.545410	-23636.363281	-48367.347656
-7454.545410	-23636.363281	-48367.347656
-15636.363281	-12272.726563	-47653.062500
-15636.363281	-12272.726563	-47653.062500
-15636.363281	-12272.726563	-47653.062500
-15909.090820	-18545.453125	-46224.488281
-15909.090820	-18545.453125	-46224.488281
-545.454529	-45363.636719	-35408.164063
-545.454529	-45363.636719	-35408.164063
-6818.181641	-49545.453125	-31938.775391
