-34818.1796875	7818.1821289	-45918.3671875
-35727.2734375	8090.9091796	-45816.3242187
-36636.3632812	7818.1821289	-45510.2031250
-36090.9101562	7545.4550781	-45306.1210937
-36454.5468750	7363.6362304	-45408.1601562
-36000.0000000	7727.2729492	-45306.1210937
-35909.0898437	7454.5458984	-45510.2031250
-36181.8203125	7727.2729492	-45612.2460937
-36181.8203125	7909.0908203	-45204.0820312
-35909.0898437	7636.3637695	-45102.0429687
-36272.7265625	8000.0000000	-45204.0820312
-36545.4570312	8363.6367187	-44693.8789062
-36363.6367187	8636.3642578	-44897.9570312
-36000.0000000	8636.3642578	-44285.7148437
-35363.6367187	9181.8183593	-44489.7968750
-35272.7265625	10272.7265625	-44183.6757812
-35363.6367187	11454.5458984	-43265.3085937
-35909.0898437	12636.3642578	-41530.6132812
-37000.0000000	13818.1816406	-40408.1640625
-37727.2734375	14818.1806640	-38673.4687500
-38818.1796875	16090.9082031	-36836.7343750
-38545.4531250	17454.5468750	-35408.1640625
-37909.0937500	19090.9082031	-34081.6289062
-36909.0937500	20636.3632812	-32755.0996093
-35818.1796875	22272.7265625	-31428.5722656
-34727.2734375	23636.3632812	-30510.2050781
-34000.0000000	24909.0917968	-28979.5917968
-34000.0000000	26000.0000000	-28163.2656250
-32727.2714843	26545.4511718	-26632.6523437
-33181.8203125	27727.2734375	-24795.9179687
-34363.6367187	28181.8183593	-23367.3476562
-35272.7265625	29181.8183593	-20714.2871093
-36454.5468750	29818.1835937	-17755.1015625
-37272.7265625	30181.8203125	-15204.0810546
-38727.2734375	30636.3632812	-12346.9394531
-39909.0937500	31000.0000000	-8673.4697265
-41181.8164062	30818.1816406	-5408.1635742
-42090.9062500	30909.0917968	-2448.9797363
-43181.8203125	30363.6386718	1224.4898681
-44363.6367187	30363.6386718	4489.7958984
-45272.7226562	29090.9082031	7346.9384765
-46181.8203125	27818.1816406	10918.3671875
-47818.1796875	26545.4511718	13469.3876953
-48636.3632812	25727.2714843	15918.3662109
-49181.8203125	24454.5468750	17959.1835937
-50545.4570312	23454.5468750	19897.9589843
-51454.5429687	22000.0000000	22448.9785156
-52727.2734375	19636.3632812	24693.8789062
-53818.1835937	17090.9101562	26938.7753906
-55000.0000000	14272.7265625	29795.9179687
-56454.5429687	10272.7265625	32244.8964843
-57090.9062500	7272.7270507	35000.0000000
-57363.6367187	4363.6367187	37244.8984375
-56727.2734375	2636.3635253	38877.5468750
-56636.3632812	909.0908813	40816.3242187
-55909.0937500	-1090.9091796	42857.1445312
-55454.5468750	-2272.7272949	44285.7148437
-54545.4570312	-3909.0910644	45612.2460937
-53272.7304687	-4545.4545898	47244.8945312
-52181.8164062	-5090.9091796	48673.4687500
-50363.6367187	-5181.8178710	50102.0429687
-48818.1835937	-5272.7270507	50714.2812500
-47363.6367187	-4454.5454101	52142.8593750
-44818.1796875	-3090.9089355	52857.1445312
-42000.0000000	-1090.9091796	53265.3046875
-39181.8203125	1545.4544677	53265.3046875
-36090.9101562	4636.3632812	52755.1015625
-33000.0000000	8363.6367187	51326.5312500
-30363.6386718	12818.1816406	48877.5507812
-27545.4550781	16636.3632812	46632.6523437
-24090.9082031	20090.9101562	43367.3476562
-21363.6367187	23272.7285156	40204.0820312
-19090.9082031	25909.0898437	36734.6953125
-16818.1816406	28090.9101562	33673.4687500
-15454.5458984	29909.0917968	30714.2851562
-14454.5449218	31545.4531250	27448.9785156
-13272.7255859	32909.0937500	24183.6738281
-11090.9091796	34000.0000000	20000.0000000
-8636.3642578	35181.8164062	15816.3261718
-6000.0000000	35818.1796875	10918.3671875
-3000.0000000	35909.0898437	5714.2856445
-636.3636474	35454.5429687	306.1224670
1545.4544677	34545.4570312	-4285.7148437
3181.8181152	33454.5468750	-8571.4296875
4272.7275390	32000.0000000	-12959.1835937
6272.7270507	30636.3632812	-16734.6933593
7363.6362304	28545.4531250	-20918.3671875
8000.0000000	26818.1835937	-24693.8789062
8272.7275390	24727.2714843	-28061.2226562
8181.8178710	23545.4531250	-30918.3691406
8000.0000000	21727.2714843	-33775.5117187
7545.4550781	20363.6367187	-35306.1210937
6727.2729492	19181.8183593	-36836.7343750
6181.8178710	17818.1816406	-38877.5468750
4818.1816406	17363.6367187	-40408.1640625
3181.8181152	16545.4550781	-41326.5312500
3181.8181152	15545.4550781	-42857.1445312
1818.1817626	14454.5449218	-43979.5898437
1727.2727050	13818.1816406	-44795.9179687
727.2727661	13272.7255859	-45612.2460937
545.4545898	12272.7275390	-46428.5703125
818.1817626	11727.2734375	-46836.7343750
